!IMAGING
!THERMAL 265. 0.02 1 1 220. 0.06 0.035
Roman update June 2024: F213
2.370000 0.310000 0.11 173
1.87600 0.00000 0.00000
1.87900 0.00000 0.00000
1.88200 0.00000 0.00000
1.88500 0.00000 0.00000
1.88800 0.00000 0.00000
1.89100 0.00000 0.00000
1.89400 0.00000 0.00000
1.89700 0.00000 0.00000
1.90000 0.00000 0.00000
1.90300 0.00000 0.00000
1.90600 0.00000 0.00000
1.90900 0.00000 0.00000
1.91200 0.00000 0.00000
1.91500 0.00000 0.00000
1.91800 0.00000 0.00000
1.92100 0.00000 0.00000
1.92400 0.00000 0.00000
1.92700 0.00000 0.00000
1.93000 0.00000 0.00000
1.93300 0.00000 0.00000
1.93600 0.00001 0.00001
1.93900 0.00011 0.00008
1.94200 0.00095 0.00074
1.94500 0.00566 0.00443
1.94800 0.02320 0.01814
1.95100 0.06799 0.05316
1.95400 0.15107 0.11811
1.95700 0.27095 0.21184
1.96000 0.41032 0.32079
1.96300 0.53777 0.42044
1.96600 0.62185 0.48617
1.96900 0.65994 0.51595
1.97200 0.67064 0.52432
1.97500 0.67268 0.52591
1.97800 0.67291 0.52609
1.98100 0.67326 0.52636
1.98400 0.67339 0.52647
1.98700 0.67316 0.52629
1.99000 0.67309 0.52623
1.99300 0.67332 0.52641
1.99600 0.67364 0.52667
1.99900 0.67351 0.52656
2.00200 0.67365 0.52667
2.00500 0.67318 0.52631
2.00800 0.67240 0.52569
2.01100 0.67241 0.52570
2.01400 0.67183 0.52525
2.01700 0.67161 0.52508
2.02000 0.67044 0.52416
2.02300 0.67030 0.52405
2.02600 0.67023 0.52400
2.02900 0.67009 0.52389
2.03200 0.66960 0.52351
2.03500 0.66911 0.52312
2.03800 0.66941 0.52336
2.04100 0.66921 0.52320
2.04400 0.66979 0.52365
2.04700 0.66981 0.52367
2.05000 0.66954 0.52346
2.05300 0.67031 0.52406
2.05600 0.67136 0.52488
2.05900 0.67129 0.52483
2.06200 0.67218 0.52553
2.06500 0.67280 0.52601
2.06800 0.67413 0.52705
2.07100 0.67510 0.52781
2.07400 0.67603 0.52853
2.07700 0.67730 0.52953
2.08000 0.67809 0.53014
2.08300 0.67936 0.53114
2.08600 0.68005 0.53167
2.08900 0.68167 0.53294
2.09200 0.68213 0.53330
2.09500 0.68302 0.53400
2.09800 0.68418 0.53490
2.10100 0.68474 0.53534
2.10400 0.68560 0.53601
2.10700 0.68599 0.53632
2.11000 0.68531 0.53579
2.11300 0.68611 0.53641
2.11600 0.68696 0.53708
2.11900 0.68713 0.53721
2.12200 0.68706 0.53716
2.12500 0.68586 0.53622
2.12800 0.68681 0.53696
2.13100 0.68677 0.53693
2.13400 0.68727 0.53732
2.13700 0.68624 0.53651
2.14000 0.68626 0.53653
2.14300 0.68574 0.53612
2.14600 0.68625 0.53653
2.14900 0.68623 0.53651
2.15200 0.68680 0.53696
2.15500 0.68566 0.53606
2.15800 0.68513 0.53565
2.16100 0.68567 0.53607
2.16400 0.68588 0.53623
2.16700 0.68605 0.53636
2.17000 0.68563 0.53604
2.17300 0.68533 0.53580
2.17600 0.68567 0.53607
2.17900 0.68620 0.53648
2.18200 0.68668 0.53686
2.18500 0.68591 0.53625
2.18800 0.68562 0.53603
2.19100 0.68600 0.53633
2.19400 0.68575 0.53613
2.19700 0.68541 0.53586
2.20000 0.68637 0.53662
2.20300 0.68511 0.53563
2.20600 0.68656 0.53677
2.20900 0.68552 0.53596
2.21200 0.68573 0.53612
2.21500 0.68599 0.53632
2.21800 0.68659 0.53679
2.22100 0.68590 0.53625
2.22400 0.68621 0.53649
2.22700 0.68638 0.53663
2.23000 0.68640 0.53664
2.23300 0.68610 0.53641
2.23600 0.68611 0.53642
2.23900 0.68556 0.53598
2.24200 0.68625 0.53652
2.24500 0.68507 0.53560
2.24800 0.68493 0.53549
2.25100 0.68546 0.53591
2.25400 0.68577 0.53615
2.25700 0.68522 0.53572
2.26000 0.68551 0.53594
2.26300 0.68526 0.53575
2.26600 0.68432 0.53501
2.26900 0.68623 0.53650
2.27200 0.68466 0.53528
2.27500 0.68390 0.53468
2.27800 0.68336 0.53426
2.28100 0.68353 0.53440
2.28400 0.68297 0.53396
2.28700 0.68245 0.53355
2.29000 0.68021 0.53180
2.29300 0.67142 0.52493
2.29600 0.64819 0.50677
2.29900 0.60458 0.47268
2.30200 0.53214 0.41604
2.30500 0.43226 0.33795
2.30800 0.31426 0.24569
2.31100 0.19939 0.15588
2.31400 0.10620 0.08303
2.31700 0.04603 0.03598
2.32000 0.01577 0.01233
2.32300 0.00416 0.00326
2.32600 0.00083 0.00065
2.32900 0.00012 0.00010
2.33200 0.00001 0.00001
2.33500 0.00000 0.00000
2.33800 0.00000 0.00000
2.34100 0.00000 0.00000
2.34400 0.00000 0.00000
2.34700 0.00000 0.00000
2.35000 0.00000 0.00000
2.35300 0.00000 0.00000
2.35600 0.00000 0.00000
2.35900 0.00000 0.00000
2.36200 0.00000 0.00000
2.36500 0.00000 0.00000
2.36800 0.00000 0.00000
2.37100 0.00000 0.00000
2.37400 0.00000 0.00000
2.37700 0.00000 0.00000
2.38000 0.00000 0.00000
2.38300 0.00000 0.00000
2.38600 0.00000 0.00000
2.38900 0.00000 0.00000
2.39200 0.00000 0.00000
